payment_id,observation_at,observed_status_at_snapshot,amount,payment_method,bank,hour_of_day,day_of_week,previous_payment_count,previous_success_rate,merchant_type,event_count,duplicate_event_count,event_order_anomaly,time_since_payment_sec,time_since_last_event_sec,source,true_final_state,final_observed_state,resolved_at,time_to_resolution_sec,scenario,incident_id,is_hard_negative
P0001437,2026-01-01T11:08:54.166032,SUCCESS,615.58,WALLET,BANK_E,11,3,6,0.619,small,3,0,False,60,51.71,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:07:57.483064,3.32,normal_success,INC0000,False
P0001437,2026-01-01T11:10:54.166032,SUCCESS,615.58,WALLET,BANK_E,11,3,6,0.619,small,3,0,False,180,171.71,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:07:57.483064,3.32,normal_success,INC0000,False
P0001437,2026-01-01T11:17:54.166032,SUCCESS,615.58,WALLET,BANK_E,11,3,6,0.619,small,3,0,False,600,591.71,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:07:57.483064,3.32,normal_success,INC0000,False
P0001438,2026-01-01T14:20:47.586818,PENDING,821.19,NETBANKING,BANK_D,14,3,0,0.926,card_heavy,1,0,False,5,4.76,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:20:50.523335,7.94,normal_success,,False
P0001438,2026-01-01T14:20:57.586818,SUCCESS,821.19,NETBANKING,BANK_D,14,3,0,0.926,card_heavy,3,0,False,15,6.02,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:20:50.523335,7.94,normal_success,,False
P0001438,2026-01-01T14:21:12.586818,SUCCESS,821.19,NETBANKING,BANK_D,14,3,0,0.926,card_heavy,3,0,False,30,21.02,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:20:50.523335,7.94,normal_success,,False
P0001438,2026-01-01T14:21:42.586818,SUCCESS,821.19,NETBANKING,BANK_D,14,3,0,0.926,card_heavy,3,0,False,60,51.02,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:20:50.523335,7.94,normal_success,,False
P0001438,2026-01-01T14:23:42.586818,SUCCESS,821.19,NETBANKING,BANK_D,14,3,0,0.926,card_heavy,3,0,False,180,171.02,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:20:50.523335,7.94,normal_success,,False
P0001438,2026-01-01T14:30:42.586818,SUCCESS,821.19,NETBANKING,BANK_D,14,3,0,0.926,card_heavy,3,0,False,600,591.02,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:20:50.523335,7.94,normal_success,,False
P0001439,2026-01-01T19:25:05.246944,PENDING,213.44,NETBANKING,BANK_B,19,3,0,0.862,card_heavy,1,0,False,5,3.08,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:25:06.822824,6.58,normal_success,,False
P0001439,2026-01-01T19:25:15.246944,SUCCESS,213.44,NETBANKING,BANK_B,19,3,0,0.862,card_heavy,3,0,False,15,7.91,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:25:06.822824,6.58,normal_success,,False
P0001439,2026-01-01T19:25:30.246944,SUCCESS,213.44,NETBANKING,BANK_B,19,3,0,0.862,card_heavy,3,0,False,30,22.91,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:25:06.822824,6.58,normal_success,,False
P0001439,2026-01-01T19:26:00.246944,SUCCESS,213.44,NETBANKING,BANK_B,19,3,0,0.862,card_heavy,3,0,False,60,52.91,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:25:06.822824,6.58,normal_success,,False
P0001439,2026-01-01T19:28:00.246944,SUCCESS,213.44,NETBANKING,BANK_B,19,3,0,0.862,card_heavy,3,0,False,180,172.91,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:25:06.822824,6.58,normal_success,,False
P0001439,2026-01-01T19:35:00.246944,SUCCESS,213.44,NETBANKING,BANK_B,19,3,0,0.862,card_heavy,3,0,False,600,592.91,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:25:06.822824,6.58,normal_success,,False
P0001440,2026-01-01T02:52:58.301609,PENDING,746.76,WALLET,BANK_D,2,3,11,0.832,stable,1,0,False,5,3.94,SYNTHETIC,FAILED,FAILED,2026-01-01T02:52:58.915087,5.61,genuine_failure,,False
P0001440,2026-01-01T02:53:08.301609,FAILED,746.76,WALLET,BANK_D,2,3,11,0.832,stable,2,0,False,15,8.8,SYNTHETIC,FAILED,FAILED,2026-01-01T02:52:58.915087,5.61,genuine_failure,,False
P0001440,2026-01-01T02:53:23.301609,FAILED,746.76,WALLET,BANK_D,2,3,11,0.832,stable,2,0,False,30,23.8,SYNTHETIC,FAILED,FAILED,2026-01-01T02:52:58.915087,5.61,genuine_failure,,False
P0001440,2026-01-01T02:53:53.301609,FAILED,746.76,WALLET,BANK_D,2,3,11,0.832,stable,2,0,False,60,53.8,SYNTHETIC,FAILED,FAILED,2026-01-01T02:52:58.915087,5.61,genuine_failure,,False
P0001440,2026-01-01T02:55:53.301609,FAILED,746.76,WALLET,BANK_D,2,3,11,0.832,stable,2,0,False,180,173.8,SYNTHETIC,FAILED,FAILED,2026-01-01T02:52:58.915087,5.61,genuine_failure,,False
P0001440,2026-01-01T03:02:53.301609,FAILED,746.76,WALLET,BANK_D,2,3,11,0.832,stable,2,0,False,600,593.8,SYNTHETIC,FAILED,FAILED,2026-01-01T02:52:58.915087,5.61,genuine_failure,,False
P0001441,2026-01-01T05:36:18.574928,PENDING,649.21,NETBANKING,BANK_C,5,3,13,0.731,stable,1,0,False,5,4.14,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:36:23.361764,9.79,normal_success,,True
P0001441,2026-01-01T05:36:28.574928,SUCCESS,649.21,NETBANKING,BANK_C,5,3,13,0.731,stable,3,0,False,15,4.23,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:36:23.361764,9.79,normal_success,,True
P0001441,2026-01-01T05:36:43.574928,SUCCESS,649.21,NETBANKING,BANK_C,5,3,13,0.731,stable,3,0,False,30,19.23,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:36:23.361764,9.79,normal_success,,True
P0001441,2026-01-01T05:37:13.574928,SUCCESS,649.21,NETBANKING,BANK_C,5,3,13,0.731,stable,3,0,False,60,49.23,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:36:23.361764,9.79,normal_success,,True
P0001441,2026-01-01T05:39:13.574928,SUCCESS,649.21,NETBANKING,BANK_C,5,3,13,0.731,stable,3,0,False,180,169.23,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:36:23.361764,9.79,normal_success,,True
P0001441,2026-01-01T05:46:13.574928,SUCCESS,649.21,NETBANKING,BANK_C,5,3,13,0.731,stable,3,0,False,600,589.23,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:36:23.361764,9.79,normal_success,,True
P0001442,2026-01-01T01:40:12.592977,SUCCESS,176.37,UPI,BANK_D,1,3,0,0.91,small,3,0,False,5,1.24,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:40:11.028856,3.44,normal_success,,False
P0001442,2026-01-01T01:40:22.592977,SUCCESS,176.37,UPI,BANK_D,1,3,0,0.91,small,3,0,False,15,11.24,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:40:11.028856,3.44,normal_success,,False
P0001442,2026-01-01T01:40:37.592977,SUCCESS,176.37,UPI,BANK_D,1,3,0,0.91,small,3,0,False,30,26.24,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:40:11.028856,3.44,normal_success,,False
P0001442,2026-01-01T01:41:07.592977,SUCCESS,176.37,UPI,BANK_D,1,3,0,0.91,small,3,0,False,60,56.24,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:40:11.028856,3.44,normal_success,,False
P0001442,2026-01-01T01:43:07.592977,SUCCESS,176.37,UPI,BANK_D,1,3,0,0.91,small,3,0,False,180,176.24,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:40:11.028856,3.44,normal_success,,False
P0001442,2026-01-01T01:50:07.592977,SUCCESS,176.37,UPI,BANK_D,1,3,0,0.91,small,3,0,False,600,596.24,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:40:11.028856,3.44,normal_success,,False
P0001443,2026-01-01T03:47:57.029613,PENDING,79.67,NETBANKING,BANK_A,3,3,0,0.848,high_volume,1,0,False,5,3.06,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:48:00.027966,8.0,normal_success,,False
P0001443,2026-01-01T03:48:07.029613,SUCCESS,79.67,NETBANKING,BANK_A,3,3,0,0.848,high_volume,3,0,False,15,6.4,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:48:00.027966,8.0,normal_success,,False
P0001443,2026-01-01T03:48:22.029613,SUCCESS,79.67,NETBANKING,BANK_A,3,3,0,0.848,high_volume,3,0,False,30,21.4,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:48:00.027966,8.0,normal_success,,False
P0001443,2026-01-01T03:48:52.029613,SUCCESS,79.67,NETBANKING,BANK_A,3,3,0,0.848,high_volume,3,0,False,60,51.4,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:48:00.027966,8.0,normal_success,,False
P0001443,2026-01-01T03:50:52.029613,SUCCESS,79.67,NETBANKING,BANK_A,3,3,0,0.848,high_volume,3,0,False,180,171.4,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:48:00.027966,8.0,normal_success,,False
P0001443,2026-01-01T03:57:52.029613,SUCCESS,79.67,NETBANKING,BANK_A,3,3,0,0.848,high_volume,3,0,False,600,591.4,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:48:00.027966,8.0,normal_success,,False
P0001444,2026-01-01T22:08:10.403125,SUCCESS,371.91,NETBANKING,BANK_D,22,3,19,0.936,high_ticket,3,0,False,5,1.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:08:08.078571,2.68,normal_success,,False
P0001444,2026-01-01T22:08:20.403125,SUCCESS,371.91,NETBANKING,BANK_D,22,3,19,0.936,high_ticket,3,0,False,15,11.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:08:08.078571,2.68,normal_success,,False
P0001444,2026-01-01T22:08:35.403125,SUCCESS,371.91,NETBANKING,BANK_D,22,3,19,0.936,high_ticket,3,0,False,30,26.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:08:08.078571,2.68,normal_success,,False
P0001444,2026-01-01T22:09:05.403125,SUCCESS,371.91,NETBANKING,BANK_D,22,3,19,0.936,high_ticket,3,0,False,60,56.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:08:08.078571,2.68,normal_success,,False
P0001444,2026-01-01T22:11:05.403125,SUCCESS,371.91,NETBANKING,BANK_D,22,3,19,0.936,high_ticket,3,0,False,180,176.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:08:08.078571,2.68,normal_success,,False
P0001444,2026-01-01T22:18:05.403125,SUCCESS,371.91,NETBANKING,BANK_D,22,3,19,0.936,high_ticket,3,0,False,600,596.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:08:08.078571,2.68,normal_success,,False
P0001445,2026-01-01T23:44:49.483360,PENDING,461.33,UPI,BANK_A,23,3,21,0.945,volatile,2,0,False,5,2.79,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:44:50.287762,5.8,normal_success,,False
P0001445,2026-01-01T23:44:59.483360,SUCCESS,461.33,UPI,BANK_A,23,3,21,0.945,volatile,3,0,False,15,8.7,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:44:50.287762,5.8,normal_success,,False
P0001445,2026-01-01T23:45:14.483360,SUCCESS,461.33,UPI,BANK_A,23,3,21,0.945,volatile,3,0,False,30,23.7,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:44:50.287762,5.8,normal_success,,False
P0001445,2026-01-01T23:45:44.483360,SUCCESS,461.33,UPI,BANK_A,23,3,21,0.945,volatile,3,0,False,60,53.7,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:44:50.287762,5.8,normal_success,,False
P0001445,2026-01-01T23:47:44.483360,SUCCESS,461.33,UPI,BANK_A,23,3,21,0.945,volatile,3,0,False,180,173.7,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:44:50.287762,5.8,normal_success,,False
P0001445,2026-01-01T23:54:44.483360,SUCCESS,461.33,UPI,BANK_A,23,3,21,0.945,volatile,3,0,False,600,593.7,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:44:50.287762,5.8,normal_success,,False
P0001446,2026-01-01T05:04:31.265982,FAILED,83.51,WALLET,BANK_C,5,3,14,0.87,upi_heavy,2,0,False,5,0.36,SYNTHETIC,FAILED,FAILED,2026-01-01T05:04:28.161232,1.9,genuine_failure,,False
P0001446,2026-01-01T05:04:41.265982,FAILED,83.51,WALLET,BANK_C,5,3,14,0.87,upi_heavy,2,0,False,15,10.36,SYNTHETIC,FAILED,FAILED,2026-01-01T05:04:28.161232,1.9,genuine_failure,,False
P0001446,2026-01-01T05:04:56.265982,FAILED,83.51,WALLET,BANK_C,5,3,14,0.87,upi_heavy,2,0,False,30,25.36,SYNTHETIC,FAILED,FAILED,2026-01-01T05:04:28.161232,1.9,genuine_failure,,False
P0001446,2026-01-01T05:05:26.265982,FAILED,83.51,WALLET,BANK_C,5,3,14,0.87,upi_heavy,2,0,False,60,55.36,SYNTHETIC,FAILED,FAILED,2026-01-01T05:04:28.161232,1.9,genuine_failure,,False
P0001446,2026-01-01T05:07:26.265982,FAILED,83.51,WALLET,BANK_C,5,3,14,0.87,upi_heavy,2,0,False,180,175.36,SYNTHETIC,FAILED,FAILED,2026-01-01T05:04:28.161232,1.9,genuine_failure,,False
P0001446,2026-01-01T05:14:26.265982,FAILED,83.51,WALLET,BANK_C,5,3,14,0.87,upi_heavy,2,0,False,600,595.36,SYNTHETIC,FAILED,FAILED,2026-01-01T05:04:28.161232,1.9,genuine_failure,,False
P0001447,2026-01-01T14:16:06.561014,PENDING,2470.79,UPI,BANK_D,14,3,2,0.7,card_heavy,2,0,False,5,2.75,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:16:04.980149,3.42,normal_success,,False
P0001447,2026-01-01T14:16:16.561014,PENDING,2470.79,UPI,BANK_D,14,3,2,0.7,card_heavy,2,0,False,15,12.75,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:16:04.980149,3.42,normal_success,,False
P0001447,2026-01-01T14:16:31.561014,SUCCESS,2470.79,UPI,BANK_D,14,3,2,0.7,card_heavy,3,0,False,30,6.38,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:16:04.980149,3.42,normal_success,,False
P0001447,2026-01-01T14:17:01.561014,SUCCESS,2470.79,UPI,BANK_D,14,3,2,0.7,card_heavy,3,0,False,60,36.38,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:16:04.980149,3.42,normal_success,,False
P0001447,2026-01-01T14:19:01.561014,SUCCESS,2470.79,UPI,BANK_D,14,3,2,0.7,card_heavy,3,0,False,180,156.38,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:16:04.980149,3.42,normal_success,,False
P0001447,2026-01-01T14:26:01.561014,SUCCESS,2470.79,UPI,BANK_D,14,3,2,0.7,card_heavy,3,0,False,600,576.38,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:16:04.980149,3.42,normal_success,,False
P0001448,2026-01-01T23:05:18.370610,SUCCESS,4884.96,WALLET,BANK_B,23,3,11,0.936,high_ticket,2,0,True,5,1.45,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:05:18.327687,4.96,normal_success,,False
P0001448,2026-01-01T23:05:28.370610,SUCCESS,4884.96,WALLET,BANK_B,23,3,11,0.936,high_ticket,3,0,True,15,9.82,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:05:18.327687,4.96,normal_success,,False
P0001448,2026-01-01T23:05:43.370610,SUCCESS,4884.96,WALLET,BANK_B,23,3,11,0.936,high_ticket,3,0,True,30,24.82,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:05:18.327687,4.96,normal_success,,False
P0001448,2026-01-01T23:06:13.370610,SUCCESS,4884.96,WALLET,BANK_B,23,3,11,0.936,high_ticket,3,0,True,60,54.82,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:05:18.327687,4.96,normal_success,,False
P0001448,2026-01-01T23:08:13.370610,SUCCESS,4884.96,WALLET,BANK_B,23,3,11,0.936,high_ticket,3,0,True,180,174.82,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:05:18.327687,4.96,normal_success,,False
P0001448,2026-01-01T23:15:13.370610,SUCCESS,4884.96,WALLET,BANK_B,23,3,11,0.936,high_ticket,3,0,True,600,594.82,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:05:18.327687,4.96,normal_success,,False
P0001449,2026-01-01T22:00:22.324186,SUCCESS,944.77,NETBANKING,BANK_B,22,3,15,0.884,high_volume,3,0,True,5,0.5,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:00:21.544015,4.22,normal_success,,False
P0001449,2026-01-01T22:00:32.324186,SUCCESS,944.77,NETBANKING,BANK_B,22,3,15,0.884,high_volume,3,0,True,15,10.5,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:00:21.544015,4.22,normal_success,,False
P0001449,2026-01-01T22:00:47.324186,SUCCESS,944.77,NETBANKING,BANK_B,22,3,15,0.884,high_volume,3,0,True,30,25.5,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:00:21.544015,4.22,normal_success,,False
P0001449,2026-01-01T22:01:17.324186,SUCCESS,944.77,NETBANKING,BANK_B,22,3,15,0.884,high_volume,3,0,True,60,55.5,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:00:21.544015,4.22,normal_success,,False
P0001449,2026-01-01T22:03:17.324186,SUCCESS,944.77,NETBANKING,BANK_B,22,3,15,0.884,high_volume,3,0,True,180,175.5,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:00:21.544015,4.22,normal_success,,False
P0001449,2026-01-01T22:10:17.324186,SUCCESS,944.77,NETBANKING,BANK_B,22,3,15,0.884,high_volume,3,0,True,600,595.5,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:00:21.544015,4.22,normal_success,,False
P0001450,2026-01-01T00:38:28.036709,PENDING,467.97,WALLET,BANK_A,0,3,0,0.902,subscription_heavy,2,0,False,5,0.62,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:38:28.221874,5.19,normal_success,,True
P0001450,2026-01-01T00:38:38.036709,SUCCESS,467.97,WALLET,BANK_A,0,3,0,0.902,subscription_heavy,3,0,False,15,8.72,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:38:28.221874,5.19,normal_success,,True
P0001450,2026-01-01T00:38:53.036709,SUCCESS,467.97,WALLET,BANK_A,0,3,0,0.902,subscription_heavy,3,0,False,30,23.72,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:38:28.221874,5.19,normal_success,,True
P0001450,2026-01-01T00:39:23.036709,SUCCESS,467.97,WALLET,BANK_A,0,3,0,0.902,subscription_heavy,3,0,False,60,53.72,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:38:28.221874,5.19,normal_success,,True
P0001450,2026-01-01T00:41:23.036709,SUCCESS,467.97,WALLET,BANK_A,0,3,0,0.902,subscription_heavy,3,0,False,180,173.72,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:38:28.221874,5.19,normal_success,,True
P0001450,2026-01-01T00:48:23.036709,SUCCESS,467.97,WALLET,BANK_A,0,3,0,0.902,subscription_heavy,3,0,False,600,593.72,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:38:28.221874,5.19,normal_success,,True
P0001451,2026-01-01T01:15:06.277246,PENDING,264.46,CARD,BANK_B,1,3,1,0.833,card_heavy,2,0,False,5,1.2,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:17:23.169007,141.89,late_capture,,False
P0001451,2026-01-01T01:15:16.277246,PENDING,264.46,CARD,BANK_B,1,3,1,0.833,card_heavy,2,0,False,15,11.2,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:17:23.169007,141.89,late_capture,,False
P0001451,2026-01-01T01:15:31.277246,PENDING,264.46,CARD,BANK_B,1,3,1,0.833,card_heavy,2,0,False,30,26.2,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:17:23.169007,141.89,late_capture,,False
P0001451,2026-01-01T01:16:01.277246,PENDING,264.46,CARD,BANK_B,1,3,1,0.833,card_heavy,2,0,False,60,56.2,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:17:23.169007,141.89,late_capture,,False
P0001451,2026-01-01T01:18:01.277246,SUCCESS,264.46,CARD,BANK_B,1,3,1,0.833,card_heavy,3,0,False,180,36.85,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:17:23.169007,141.89,late_capture,,False
P0001451,2026-01-01T01:25:01.277246,SUCCESS,264.46,CARD,BANK_B,1,3,1,0.833,card_heavy,3,0,False,600,456.85,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:17:23.169007,141.89,late_capture,,False
P0001452,2026-01-01T13:28:55.354049,PENDING,1147.4,UPI,BANK_B,13,3,24,0.946,stable,2,0,False,5,0.75,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:28:56.166499,5.81,normal_success,,False
P0001452,2026-01-01T13:29:05.354049,SUCCESS,1147.4,UPI,BANK_B,13,3,24,0.946,stable,3,0,False,15,7.66,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:28:56.166499,5.81,normal_success,,False
P0001452,2026-01-01T13:29:20.354049,SUCCESS,1147.4,UPI,BANK_B,13,3,24,0.946,stable,3,0,False,30,22.66,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:28:56.166499,5.81,normal_success,,False
P0001452,2026-01-01T13:29:50.354049,SUCCESS,1147.4,UPI,BANK_B,13,3,24,0.946,stable,3,0,False,60,52.66,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:28:56.166499,5.81,normal_success,,False
P0001452,2026-01-01T13:31:50.354049,SUCCESS,1147.4,UPI,BANK_B,13,3,24,0.946,stable,3,0,False,180,172.66,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:28:56.166499,5.81,normal_success,,False
P0001452,2026-01-01T13:38:50.354049,SUCCESS,1147.4,UPI,BANK_B,13,3,24,0.946,stable,3,0,False,600,592.66,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:28:56.166499,5.81,normal_success,,False
P0001453,2026-01-01T21:56:45.221912,FAILED,196.92,CARD,BANK_C,21,3,22,0.821,stable,2,1,True,15,7.47,SYNTHETIC,FAILED,FAILED,2026-01-01T21:56:33.188073,2.97,genuine_failure,,False
P0001453,2026-01-01T21:57:00.221912,FAILED,196.92,CARD,BANK_C,21,3,22,0.821,stable,2,1,True,30,22.47,SYNTHETIC,FAILED,FAILED,2026-01-01T21:56:33.188073,2.97,genuine_failure,,False
P0001453,2026-01-01T21:57:30.221912,FAILED,196.92,CARD,BANK_C,21,3,22,0.821,stable,3,1,True,60,25.93,SYNTHETIC,FAILED,FAILED,2026-01-01T21:56:33.188073,2.97,genuine_failure,,False
P0001453,2026-01-01T21:59:30.221912,FAILED,196.92,CARD,BANK_C,21,3,22,0.821,stable,3,1,True,180,145.93,SYNTHETIC,FAILED,FAILED,2026-01-01T21:56:33.188073,2.97,genuine_failure,,False
P0001453,2026-01-01T22:06:30.221912,FAILED,196.92,CARD,BANK_C,21,3,22,0.821,stable,3,1,True,600,565.93,SYNTHETIC,FAILED,FAILED,2026-01-01T21:56:33.188073,2.97,genuine_failure,,False
P0001454,2026-01-01T18:16:50.713312,PENDING,269.33,NETBANKING,BANK_E,18,3,0,0.809,high_ticket,2,0,False,5,0.47,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:16:53.239844,7.53,normal_success,,False
P0001454,2026-01-01T18:17:00.713312,SUCCESS,269.33,NETBANKING,BANK_E,18,3,0,0.809,high_ticket,3,0,False,15,6.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:16:53.239844,7.53,normal_success,,False
P0001454,2026-01-01T18:17:15.713312,SUCCESS,269.33,NETBANKING,BANK_E,18,3,0,0.809,high_ticket,3,0,False,30,21.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:16:53.239844,7.53,normal_success,,False
P0001454,2026-01-01T18:17:45.713312,SUCCESS,269.33,NETBANKING,BANK_E,18,3,0,0.809,high_ticket,3,0,False,60,51.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:16:53.239844,7.53,normal_success,,False
P0001454,2026-01-01T18:19:45.713312,SUCCESS,269.33,NETBANKING,BANK_E,18,3,0,0.809,high_ticket,3,0,False,180,171.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:16:53.239844,7.53,normal_success,,False
P0001454,2026-01-01T18:26:45.713312,SUCCESS,269.33,NETBANKING,BANK_E,18,3,0,0.809,high_ticket,3,0,False,600,591.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:16:53.239844,7.53,normal_success,,False
P0001455,2026-01-01T06:26:35.506962,PENDING,1639.08,WALLET,BANK_E,6,3,26,0.944,stable,2,0,False,5,2.2,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:26:37.172107,6.67,normal_success,,False
P0001455,2026-01-01T06:26:45.506962,SUCCESS,1639.08,WALLET,BANK_E,6,3,26,0.944,stable,3,0,False,15,8.17,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:26:37.172107,6.67,normal_success,,False
P0001455,2026-01-01T06:27:00.506962,SUCCESS,1639.08,WALLET,BANK_E,6,3,26,0.944,stable,3,0,False,30,23.17,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:26:37.172107,6.67,normal_success,,False
P0001455,2026-01-01T06:27:30.506962,SUCCESS,1639.08,WALLET,BANK_E,6,3,26,0.944,stable,3,0,False,60,53.17,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:26:37.172107,6.67,normal_success,,False
P0001455,2026-01-01T06:29:30.506962,SUCCESS,1639.08,WALLET,BANK_E,6,3,26,0.944,stable,3,0,False,180,173.17,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:26:37.172107,6.67,normal_success,,False
P0001455,2026-01-01T06:36:30.506962,SUCCESS,1639.08,WALLET,BANK_E,6,3,26,0.944,stable,3,0,False,600,593.17,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:26:37.172107,6.67,normal_success,,False
P0001456,2026-01-01T07:31:34.708541,PENDING,354.27,WALLET,BANK_D,7,3,0,0.804,volatile,1,0,False,5,4.25,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:33:25.411556,115.7,late_capture,,False
P0001456,2026-01-01T07:31:44.708541,PENDING,354.27,WALLET,BANK_D,7,3,0,0.804,volatile,2,0,False,15,8.46,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:33:25.411556,115.7,late_capture,,False
P0001456,2026-01-01T07:31:59.708541,PENDING,354.27,WALLET,BANK_D,7,3,0,0.804,volatile,2,0,False,30,23.46,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:33:25.411556,115.7,late_capture,,False
P0001456,2026-01-01T07:32:29.708541,PENDING,354.27,WALLET,BANK_D,7,3,0,0.804,volatile,2,0,False,60,53.46,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:33:25.411556,115.7,late_capture,,False
